_unit_id,sentiment:confidence,text
623497614,1,"@Apple was fighting a 'never ending battle' against hackers of #iTunes, says chief Eddy Cue in #antitrust trial http://t.co/OlmqSV8R0H"
623497615,0.681,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497616,0.9198,TD Bank Aiming to Launch Apple Pay Support in Mid-December [iOS Blog] http://t.co/J28qRk4sNf #AAPL
623497617,0.532,Hey @Apple how can I take U2's album off my phone?
623497618,0.6851,"Barclays raises Apple price target by 17% to $140, more here: http://t.co/tAH62mAbox     #AAPL #Barclays #Stocks"
623497619,1,"JMP raises Apple price target from $130 to $150, reasons why here: http://t.co/XOTExD9Y4o  #JMP #AAPL #Stocks #WallStreet"
623497620,0.64,"Apple to Support a New Franchise of 500 iOS Stores in India $AAPL #aapl
http://t.co/390LCAqyfT"
623497621,1,"RT @JPDesloges: Apple to Support a New Franchise of 500 iOS Stores in India $AAPL #aapl
http://t.co/390LCAqyfT"
623497622,1,Hey @panerabread how about you teach your people how to use @apple pay?
623497623,1,Apple Inc. Deleted Songs From Rival Services From iPods http://t.co/dQwDFpcc4x #AAPL
623497624,0.6631,#AAPL:Google (GOOGL) Stock Downgraded Today at Bank of America/Merrill Lynch...http://t.co/5NbKdg8jk2
623497625,1,So cool! @Apple stores will host free 'Hour of Code' workshops on Dec. 11 to promote computer science: http://t.co/HrOHssVtK1 #tech
623497626,1,"Why Apple Needs China to Love the Apple Watch  $AAPL #aapl
http://t.co/Jxo4stP9b7"
623497627,1,"42% believe #iPhone6 won't be available this Christmas, survey says http://t.co/ARjdahF9bm via @CNET #aapl"
623497628,0.6879,9 awesome paid #iPhone apps that are free for a limited time (save over $100!) https://t.co/dUYoNxO2dA via @BGR #aapl
623497629,0.4892,@mattnwells I just wish I could post my #fav #coolclimate #Merlots on @delectable using my @apple flip phone
623497630,0.732,#AAPL:31 Traits All Great Leaders Share...http://t.co/Ym4CLblrcF
623497631,1,@apple the fact these itunes updates makes it anal to reset play counts sometimes yall do the mosttttt
623497632,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Ms60cRXiHj"
623497633,0.6678,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497634,0.5063,.@Apple CEO's name to grace Alabama antidiscrimination bill |@SDGLN @KenSanDiego @Benny_C @jimwinsor @mistercervantes http://t.co/bVYl4mHyNC
623497635,0.6725,@fundulz @Apple yeah I mean @IE is super great
623497636,0.6768,.@Apple CEO's name to grace Alabama antidiscrimination bill |@SDGLN @KenSanDiego @Benny_C @jimwinsor @mistercervantes http://t.co/UdeeIZanLA
623497637,1,RT @spencerescott: Have Apple's iPad Sales Peaked? #AAPL http://t.co/zDUTviV8ys
623497638,0.6525,"RT @spencerescott: #AAPL Market Cap Passes $700 Billion, Tablet Sales Slump and More  http://t.co/gWDMiYag9o"
623497639,0.5123,"For this problem, we can blame anybody we like: @sun, @java, @oracle, @apple, @startcom! Who else joins the roster?"
623497640,0.6492,RT @spencerescott: Apple Flash Crash: What You Need to Know #AAPL http://t.co/2PBThSFeEE
623497641,1,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Ms60cRXiHj"
623497642,1,"@Apple [#Apple]'s #IPhone6Plus captures Christmas at the #White House. (#Friday, 5 #December) http://t.co/4EXisKMcMV"
623497643,0.6884,hey @apple could you add an option in mail to 'unsubscribe' next to the delete/archive option after swiping an email?
623497644,1,Why is it so hard to reach / buy Suicide Squad comics at apple store in Turkey? @apple @DCComics @AppleTurkey
623497645,1,Intel &amp; Jesse Jackson's RainbowPUSH to host tech employee diversity event in Silicon Valley http://t.co/uoikARpqK8 #intc #goog #aapl #fb
623497646,1,@apple how/why did my iCal undo 6 months of entries related to recurring date entries? they all re-set to 'pay CC'. i had changed to $amnt..
623497647,0.6698,Way to go @apple http://t.co/Mcgsyxs9Eq
623497648,1,Just watched my dad struggle to answer a call because his #iPhone wouldn't let him answer. Great job on #iOS @Apple!!! Not...
623497649,1,@apple iCal AGAIN!!! it reset all my recurring in spite of months of individualizing each one per current date. #fail #icloud #sucking
623497650,0.6517,Thinking of leaving the @Apple environment completely. Thoughts?
623497651,1,Aye @apple why don't you guys make the apple headphones in different colors?
623497652,1,GVA lounge: in sight 6 Macs and 3 PCs + undetermined number of iPxs! #AAPL
623497653,0.6816,RT @RHDrum: Aye @apple why don't you guys make the apple headphones in different colors?
623497654,1,Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497655,1,"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/76QIXLKyS3"
623497656,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497657,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497658,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497659,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497660,0.5716,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple
623497661,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497662,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497663,0.6635,GoPro Inc Has Potential To Become Apple Inc. Of Drone Market http://t.co/HNkZs5kAwx #AAPL
623497664,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497665,0.6759,Wanted the @apple iPhone 6 but that lighting charger made me go to an @windows @nokia 1020.
623497666,0.6861,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497667,1,"Steve Hayman, @Apple National Consulting Engineer, presents on app development at #umich. http://t.co/51yinIrNoc"
623497668,0.6595,Will #Apple Pay Consumers $1 Billion For Deleting Their Music?: Apple Inc. (NASDAQ: #AAPL) is currently embroi... http://t.co/NEJKr316Eb
623497669,1,"Early Movers: BIG, DLTR, THI, #AAPL, FIVE &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/GBlMWzOcQO"
623497670,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497671,1,@allandthompson @Apple Let me just go ahead and get this one out of the way: 'U gonna get a VIRUS &amp; ur whole house will explode!'
623497672,0.681,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497673,0.6708,"Zuckerberg attacks: If Apple really cared about customers, iPhones would cost less $AAPL #aapl
http://t.co/xG4cpjwXKH"
623497674,0.6758,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497675,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497676,1,You'll Be Able To Learn How To Code For Free Next Week At Your Nearest @Apple Store!  http://t.co/8xHh2SLC4X
623497677,0.6801,You'll Be Able To Learn How To Code For Free Next Week At Your Nearest @Apple Store!  http://t.co/fUeCICPn2z
623497678,0.7346,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497679,1,RT @RaviMikkelsen: @HRHound @MandoGallegos Nice! If the actor had on an iWatch he'd have the entire suite of @Apple products. #sponsorDeal
623497680,1,"Apple Adds New Flyover Locations to Maps, Siri Movie Showtimes in More Countries [iOS Blog] http://t.co/758TjE7alk #AAPL"
623497681,0.7666,Helping you &amp; your loved ones on the street with our free @Apple app #Winnipeg #Acura http://t.co/ieR7gZcLRo
623497682,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497683,0.4509,"#AAPL $BABA &amp; $TWTR are having their 9 &amp; 1/2 % day https://t.co/ssk6R6hzba
.. they fooling around -- NOT on their magic carpet. next week/s"
623497684,0.6646,"Plaintiff withdrawn in iPod antitrust lawsuit $AAPL #aapl
http://t.co/ncmRj5QUqL"
623497685,0.6758,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497686,1,"RT @JPDesloges: Plaintiff withdrawn in iPod antitrust lawsuit $AAPL #aapl
http://t.co/ncmRj5QUqL"
623497687,1,"My keyboard only ever freezes up when I'm trying to talk to Ian, @apple why do u hate the sophian"
623497688,0.6797,"Apple entering era of security fear-mongering... from security vendors $AAPL #aapl
http://t.co/X8VJxj0hD3"
623497689,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Z2BQWXee44"
623497690,0.6879,"2nd day with my new iPhone, WTF @Apple ?!
In switching to @SamsungMobileUS http://t.co/Vz95pDWzEe"
623497691,0.7244,Learn How To Code For Free On 12/11 At Your Nearest .@Apple Store &lt; Excellent! #tech #latism http://t.co/Ca3h33hQpR
623497692,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497693,0.6822,"#AAPL:UBS Increases Apple's iPhone 6 Sales, Revenue And EPS...http://t.co/9yxtPhyN1s"
623497694,1,#iPhone5s is the best mobile that I have had. That's easy It is only that works and It is wonderfull! Thanks @apple @tim_cook
623497695,0.6979,Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM
623497696,1,took me an hour (half of it was decided in a bubble bath) that I cannot download iOS 8. I hate you @apple @EE
623497697,1,"What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl
http://t.co/16qbQo1PRK"
623497698,0.7378,"RT @JPDesloges: What is HomeKit? Soon you'll control your home with your iPhone $AAPL #aapl
http://t.co/16qbQo1PRK"
623497699,1,@calemcmartin blame @apple
623497700,1,"Dude, @apple is all over the marketing for beats. They have a great marketing team at apple."
623497701,1,Watch out @Apple.  http://t.co/B3Uq7YeDlx
623497702,0.68,why don't we have harry potter emojis please work on this @Apple
623497703,0.6437,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497704,0.6758,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497705,1,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497706,0.6719,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497707,0.6595,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497708,0.6971,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497709,1,TWDanceCenter #UrbanNutcracker @Apple Store in Boylston St. @ 6.30pm. Enjoy some #krumping . Meet the director &amp; @RussellFerg
623497710,0.5025,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497711,0.48,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497712,0.6515,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497713,1,@Apple honey crisp apple for the win
623497714,1,@apple had a dream last night where I downgraded my #iPhone to a 4S and spent the rest of the dream trying to figure out what to do. #shame
623497715,0.501,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497716,0.6622,"Apple Stock: Is Push Into India Too Little Too Late? $AAPL #aapl
http://t.co/M9kOVlEikb"
623497717,0.667,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497718,1,Apple Inc. (AAPL) Focuses On Larger Indian Market Share http://t.co/o9RU1Lv1V8 #AAPL
623497719,0.6859,I really want @apple to drop the word BOOK from products so employees will start treating machines with more care. aka stop dropping them.
623497720,1,"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/OeYEqn72er"
623497721,1,#WearableDevices To #Consumers : You're Putting Me On - http://t.co/2eSSgN5Wsv #IBDNews via @IBDinvestors  #aapl #nke #grmn #amba #invn
623497722,1,"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
623497723,1,@apple IOS8 is still shit
623497724,1,"@marxculture @AppleUK_  Thanks, I'll keep it in mind. Tho, I've lately been so unhappy with everything @apple that I'm moving away from them"
623497725,0.6759,#Apple: Facing A Challenge From Google's Android - Apple Inc. #AAPL | Seeking Alpha http://t.co/Fd4E1Pv5G4
623497726,0.6804,@daulfn @AppleUK_ @Apple I have a Windows lappy which works well and was half the price of the alternative
623497727,0.6972,$AAPL has 6 analyst ratings in the last 7 days and 100% are positive. Median target: $135 (16% upside). View: https://t.co/ogs2AlQqHu #AAPL
623497728,1,"Apple:Dec 5 Trading Daily Profit $1.57/sh,  Weekly Profits of $18.36/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/76R4rmUUNo"
623497729,0.5024,@Apple: Apple ID should ALWAYS b able to b set up w/out cred card/PayPal/gift card attach to it. You'll still get your $ if they buy. #fail
623497730,1,@marxculture @AppleUK_ @Apple Yeh was thinking of doing exactly that. Just wanna install decent unix on ok hardware &amp; live happily everafter
623497731,0.7258,Security firm @Kaspersky have issued their (not very cheery) 2015 predictions - and say @Apple Pay to attract attacks http://t.co/7XBrTqSmdq
623497732,0.697,There needs to be an emoji with war paint/football make up on. @apple @emojimakers for fangirls everywhere.
623497733,1,@daulfn @AppleUK_ @Apple It's what most of our devs do
623497734,1,#AAPL:12 Unexpected Stocks Bringing Buffett and Fellow Billionaires Holiday ...http://t.co/QSxQQPAg2q
623497735,1,"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/yEPG0Urogc"
623497736,0.6758,RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple
623497737,0.5044,@Apple admits deleting rival music store tracks from iPods | Apple | http://t.co/DPH21dL8K3 http://t.co/GEAgJUuRSO
623497738,1,"Is it just me, who feels #Yosemite eats more battery &amp; Resource than #Mavericks?  @Apple are you reading this?"
623497739,0.7253,BLOCK TRADE detected in #AAPL
623497740,1,@apple u used to b cool what happened
623497741,0.7021,IT &amp; marketing systems @AmericanExpress cause headaches as card holders with @Apple Pay are being opted in for promotions without permission
623497742,0.665,..@facebook founder @MarkZuckerberg attacks @apple boss @TimCook over 'ridiculous' comments about ads http://t.co/fNKDDbfLzV
623497743,1,"RT @_Jamelia_: Dude, @apple is all over the marketing for beats. They have a great marketing team at apple."
623497744,1,Foreign Currency Exchange May Be A Headwind For Apple (AAPL) http://t.co/rMPiMkvLsH #AAPL
623497745,1,"@ATTCares @senisbs Wireless Family Share plan, one line upgrade just killed my discount. Not sure it was mentioned on @Apple pre-order page."
623497746,0.6665,#AAPL RT @cue: Proud to be part of #HourofCode next week. Events at Apple retail stores around the world. http://t.co/ag2ki1ZDVf
623497747,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497748,1,RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu
623497749,1,itunes is awful &amp; is ruining my life fix your shit @apple
